 0.19397E+01   0.10590E+01   0.97772E+00
 0.20586E+01   0.86381E+00   0.97261E+00
 0.54589E+00   0.20877E+01   0.98745E+00
 0.16228E+01   0.14698E+01   0.98189E+00
 0.21215E+01   0.44270E+00   0.98593E+00
 0.31071E+00   0.20086E+01   0.99947E+00
 0.11163E+01   0.18542E+01   0.98641E+00
 0.22258E-01   0.20046E+01   0.99999E+00
 0.18156E+01   0.93071E+00   0.99919E+00
 0.48285E+00   0.25174E+01   0.82623E+00
 0.19950E+01   0.44633E+00   0.99902E+00
 0.14158E+01   0.14607E+01   0.99941E+00
 0.84159E+00   0.18490E+01   0.99950E+00
 0.20237E+01   0.11787E+00   0.99963E+00
 0.18882E+01   0.16246E+01   0.87123E+00
 0.46002E+00   0.29451E+01   0.19480E+00
 0.21551E+01   0.11032E+01   0.90705E+00
 0.65271E-01   0.29973E+01   0.62959E-01
 0.77596E-01   0.23824E+01   0.92347E+00
 0.37707E+00   0.22933E+01   0.94603E+00
 0.10073E+00   0.26560E+01   0.75309E+00
 0.10269E+01   0.24457E+01   0.75774E+00
 0.15203E+01   0.18906E+01   0.90470E+00
 0.91465E-01   0.21329E+01   0.99087E+00
 0.45278E+00   0.27676E+01   0.59410E+00
 0.84673E-01   0.28694E+01   0.49184E+00
 0.18569E+01   0.19573E+01   0.71608E+00
 0.95910E+00   0.21740E+01   0.92656E+00
 0.13944E+01   0.23620E+01   0.66947E+00
 0.11779E+01   0.26463E+01   0.44285E+00
 0.14107E+00   0.29637E+01   0.25457E+00
 0.68652E+00   0.28203E+01   0.43046E+00
 0.24240E+01   0.52037E+00   0.87771E+00
 0.23216E+01   0.55483E+00   0.92211E+00
 0.29302E+01   0.46860E+00   0.25297E+00
 0.26229E+01   0.50614E+00   0.74119E+00
 0.21733E+01   0.36846E+00   0.97891E+00
 0.29867E+01   0.97073E-01   0.15287E+00
 0.28179E+01   0.46934E+00   0.51579E+00
 0.29999E+01   0.14099E-01   0.11103E-01
 0.24542E+01   0.98906E-01   0.88989E+00
 0.24639E+01   0.16799E+01   0.18837E+00
 0.22162E+01   0.98241E-01   0.97587E+00
 0.27165E+01   0.92969E-01   0.69599E+00
 0.29087E+01   0.91635E-01   0.41427E+00
 0.20574E+01   0.55887E-01   0.99831E+00
 0.23107E+01   0.13019E+01   0.75803E+00
 0.58207E+00   0.29308E+01   0.15432E+00
 0.22274E+01   0.10339E+01   0.89016E+00
 0.18886E+00   0.29938E+01   0.21771E-01
 0.27699E+01   0.11508E+01   0.32553E-01
 0.28256E+01   0.96796E+00   0.16225E+00
 0.22587E+01   0.19733E+01   0.37900E-01
 0.22141E+01   0.19068E+01   0.38715E+00
 0.25144E+01   0.11841E+01   0.62666E+00
 0.29717E+01   0.40437E+00   0.42844E-01
 0.17745E+01   0.24026E+01   0.16146E+00
 0.14753E+01   0.26117E+01   0.29496E-01
 0.19517E+01   0.19024E+01   0.68826E+00
 0.27009E+01   0.10964E+01   0.40364E+00
 0.19154E+01   0.21254E+01   0.50838E+00
 0.12903E+01   0.26123E+01   0.40664E+00
 0.76341E+00   0.29001E+01   0.47546E-01
 0.12792E+01   0.26822E+01   0.23652E+00
-0.10181E+01   0.21856E+00   0.28429E+00
-0.98546E+00   0.23552E+00   0.16200E+00
-0.15774E+01   0.25225E+00   0.91539E+00
-0.11243E+01   0.21696E+00   0.51870E+00
-0.98663E+00   0.16728E+00   0.37772E-01
-0.18141E+01   0.58964E-01   0.98276E+00
-0.13321E+01   0.22187E+00   0.76033E+00
-0.19842E+01   0.93256E-02   0.99988E+00
-0.10916E+01   0.43992E-01   0.41997E+00
-0.10668E+01   0.72732E+00   0.70533E+00
-0.10144E+01   0.44969E-01   0.17490E+00
-0.12791E+01   0.43776E-01   0.69383E+00
-0.15565E+01   0.49035E-01   0.89666E+00
-0.10001E+01   0.27167E-01   0.31016E-01
-0.88815E+00   0.50041E+00   0.19614E+00
-0.19497E+00   0.98167E+00   0.41099E-01
-0.90773E+00   0.42133E+00   0.38538E-01
-0.63013E-01   0.99886E+00   0.41216E-01
-0.14651E+01   0.60867E+00   0.91050E+00
-0.14443E+01   0.49479E+00   0.88091E+00
-0.98958E+00   0.86451E+00   0.72762E+00
-0.83728E+00   0.72106E+00   0.44601E+00
-0.99611E+00   0.46910E+00   0.43803E+00
-0.18062E+01   0.24577E+00   0.98418E+00
-0.65960E+00   0.89307E+00   0.45643E+00
-0.54849E+00   0.97098E+00   0.46594E+00
-0.71663E+00   0.69855E+00   0.39076E-01
-0.11877E+01   0.48216E+00   0.69591E+00
-0.68284E+00   0.75768E+00   0.19886E+00
-0.44320E+00   0.89731E+00   0.39985E-01
-0.26015E+00   0.98827E+00   0.20830E+00
-0.43958E+00   0.92174E+00   0.20476E+00
-0.62824E+00   0.21187E+01  -0.97772E+00
-0.36165E+00   0.22030E+01  -0.97261E+00
-0.19753E+01   0.86871E+00  -0.98745E+00
-0.11357E+01   0.18719E+01  -0.98189E+00
-0.81857E-01   0.21656E+01  -0.98593E+00
-0.19974E+01   0.37580E+00  -0.99947E+00
-0.16456E+01   0.14058E+01  -0.98641E+00
-0.20044E+01   0.31679E-01  -0.99999E+00
-0.85685E+00   0.18516E+01  -0.99919E+00
-0.18080E+01   0.18171E+01  -0.82623E+00
-0.35755E+00   0.20128E+01  -0.99902E+00
-0.14114E+01   0.14649E+01  -0.99941E+00
-0.18215E+01   0.89939E+00  -0.99950E+00
-0.62875E-01   0.20262E+01  -0.99963E+00
-0.48855E+00   0.24425E+01  -0.87123E+00
-0.12251E+00   0.29783E+01  -0.19480E+00
-0.93300E-01   0.24192E+01  -0.90705E+00
-0.12357E+00   0.29955E+01  -0.62959E-01
-0.21703E+01   0.98569E+00  -0.92347E+00
-0.20473E+01   0.10999E+01  -0.94603E+00
-0.19339E+01   0.18233E+01  -0.75309E+00
-0.11831E+01   0.23741E+01  -0.75774E+00
-0.10627E+01   0.21809E+01  -0.90470E+00
-0.21011E+01   0.37820E+00  -0.99087E+00
-0.12800E+01   0.24952E+01  -0.59410E+00
-0.13376E+01   0.25400E+01  -0.49184E+00
-0.10543E+00   0.26960E+01  -0.71608E+00
-0.16536E+01   0.17064E+01  -0.92656E+00
-0.54544E+00   0.26881E+01  -0.66947E+00
-0.11582E+00   0.28943E+01  -0.44285E+00
-0.61804E+00   0.29020E+01  -0.25457E+00
-0.59433E+00   0.28411E+01  -0.43046E+00
-0.24240E+01  -0.52037E+00   0.87771E+00
-0.23216E+01  -0.55483E+00   0.92211E+00
-0.29302E+01  -0.46860E+00   0.25297E+00
-0.26229E+01  -0.50614E+00   0.74119E+00
-0.21733E+01  -0.36846E+00   0.97891E+00
-0.29867E+01  -0.97073E-01   0.15287E+00
-0.28179E+01  -0.46934E+00   0.51579E+00
-0.29999E+01  -0.14099E-01   0.11103E-01
-0.24542E+01  -0.98906E-01   0.88989E+00
-0.24639E+01  -0.16799E+01   0.18837E+00
-0.22162E+01  -0.98241E-01   0.97587E+00
-0.27165E+01  -0.92969E-01   0.69599E+00
-0.29087E+01  -0.91635E-01   0.41427E+00
-0.20574E+01  -0.55887E-01   0.99831E+00
-0.23107E+01  -0.13019E+01   0.75803E+00
-0.58207E+00  -0.29308E+01   0.15432E+00
-0.22274E+01  -0.10339E+01   0.89016E+00
-0.18886E+00  -0.29938E+01   0.21771E-01
-0.27699E+01  -0.11508E+01   0.32553E-01
-0.28256E+01  -0.96796E+00   0.16225E+00
-0.22587E+01  -0.19733E+01   0.37900E-01
-0.22141E+01  -0.19068E+01   0.38715E+00
-0.25144E+01  -0.11841E+01   0.62666E+00
-0.29717E+01  -0.40437E+00   0.42844E-01
-0.17745E+01  -0.24026E+01   0.16146E+00
-0.14753E+01  -0.26117E+01   0.29496E-01
-0.19517E+01  -0.19024E+01   0.68826E+00
-0.27009E+01  -0.10964E+01   0.40364E+00
-0.19154E+01  -0.21254E+01   0.50838E+00
-0.12903E+01  -0.26123E+01   0.40664E+00
-0.76341E+00  -0.29001E+01   0.47546E-01
-0.12792E+01  -0.26822E+01   0.23652E+00
-0.22334E+01   0.47946E+00   0.95874E+00
-0.21028E+01   0.50255E+00   0.98679E+00
-0.28788E+01   0.46037E+00   0.40257E+00
-0.24731E+01   0.47723E+00   0.85496E+00
-0.20091E+01   0.34063E+00   0.99929E+00
-0.29812E+01   0.96895E-01   0.18490E+00
-0.27228E+01   0.45350E+00   0.64954E+00
-0.29998E+01   0.14099E-01   0.15803E-01
-0.24180E+01   0.97448E-01   0.90754E+00
-0.22352E+01   0.15240E+01   0.70888E+00
-0.21728E+01   0.96318E-01   0.98459E+00
-0.26923E+01   0.92140E-01   0.72014E+00
-0.28952E+01   0.91210E-01   0.44272E+00
-0.20303E+01   0.55150E-01   0.99952E+00
-0.19133E+01   0.10780E+01   0.98058E+00
-0.39761E+00   0.20020E+01   0.99916E+00
-0.18491E+01   0.85825E+00   0.99926E+00
-0.12851E+00   0.20372E+01   0.99915E+00
-0.26878E+01   0.11166E+01   0.41352E+00
-0.27254E+01   0.93366E+00   0.47328E+00
-0.20541E+01   0.17945E+01   0.68598E+00
-0.18534E+01   0.15962E+01   0.89503E+00
-0.22057E+01   0.10387E+01   0.89896E+00
-0.29569E+01   0.40236E+00   0.17716E+00
-0.14594E+01   0.19759E+01   0.88976E+00
-0.12128E+01   0.21471E+01   0.88481E+00
-0.14601E+01   0.14233E+01   0.99924E+00
-0.24979E+01   0.10140E+01   0.71813E+00
-0.14721E+01   0.16334E+01   0.98003E+00
-0.90340E+00   0.18290E+01   0.99920E+00
-0.56216E+00   0.21355E+01   0.97806E+00
-0.94905E+00   0.19900E+01   0.97881E+00
-0.50890E+00   0.17162E+01   0.97772E+00
-0.28634E+00   0.17442E+01   0.97261E+00
-0.16862E+01   0.74157E+00   0.98745E+00
-0.93912E+00   0.15479E+01   0.98189E+00
-0.69229E-01   0.18315E+01   0.98593E+00
-0.19336E+01   0.36378E+00   0.99947E+00
-0.13957E+01   0.11924E+01   0.98641E+00
-0.19951E+01   0.31531E-01   0.99999E+00
-0.82302E+00   0.17785E+01   0.99919E+00
-0.10133E+01   0.10184E+01   0.82623E+00
-0.34206E+00   0.19256E+01   0.99902E+00
-0.13639E+01   0.14156E+01   0.99941E+00
-0.17651E+01   0.87151E+00   0.99950E+00
-0.61191E-01   0.19719E+01   0.99963E+00
-0.29599E+00   0.14798E+01   0.87123E+00
-0.41887E-01   0.10183E+01   0.19480E+00
-0.60850E-01   0.15778E+01   0.90705E+00
-0.41298E-01   0.10011E+01   0.62959E-01
-0.14717E+01   0.66839E+00   0.92347E+00
-0.14763E+01   0.79318E+00   0.94603E+00
-0.97652E+00   0.92065E+00   0.75309E+00
-0.60097E+00   0.12060E+01   0.75774E+00
-0.68944E+00   0.14149E+01   0.90470E+00
-0.18357E+01   0.33043E+00   0.99087E+00
-0.54572E+00   0.10638E+01   0.59410E+00
-0.52620E+00   0.99923E+00   0.49184E+00
-0.50877E-01   0.13010E+01   0.71608E+00
-0.11301E+01   0.11661E+01   0.92656E+00
-0.25000E+00   0.12321E+01   0.66947E+00
-0.44120E-01   0.11025E+01   0.44285E+00
-0.21516E+00   0.10103E+01   0.25457E+00
-0.22470E+00   0.10741E+01   0.43046E+00
-0.52037E+00   0.24240E+01   0.87771E+00
-0.55483E+00   0.23216E+01   0.92211E+00
-0.46860E+00   0.29302E+01   0.25297E+00
-0.50614E+00   0.26229E+01   0.74119E+00
-0.36846E+00   0.21733E+01   0.97891E+00
-0.97073E-01   0.29867E+01   0.15287E+00
-0.46934E+00   0.28179E+01   0.51579E+00
-0.14099E-01   0.29999E+01   0.11103E-01
-0.98906E-01   0.24542E+01   0.88989E+00
-0.16799E+01   0.24639E+01   0.18837E+00
-0.98241E-01   0.22162E+01   0.97587E+00
-0.92969E-01   0.27165E+01   0.69599E+00
-0.91635E-01   0.29087E+01   0.41427E+00
-0.55887E-01   0.20574E+01   0.99831E+00
-0.13019E+01   0.23107E+01   0.75803E+00
-0.29308E+01   0.58207E+00   0.15432E+00
-0.10339E+01   0.22274E+01   0.89016E+00
-0.29938E+01   0.18886E+00   0.21771E-01
-0.11508E+01   0.27699E+01   0.32553E-01
-0.96796E+00   0.28256E+01   0.16225E+00
-0.19733E+01   0.22587E+01   0.37900E-01
-0.19068E+01   0.22141E+01   0.38715E+00
-0.11841E+01   0.25144E+01   0.62666E+00
-0.40437E+00   0.29717E+01   0.42844E-01
-0.24026E+01   0.17745E+01   0.16146E+00
-0.26117E+01   0.14753E+01   0.29496E-01
-0.19024E+01   0.19517E+01   0.68826E+00
-0.10964E+01   0.27009E+01   0.40364E+00
-0.21254E+01   0.19154E+01   0.50838E+00
-0.26123E+01   0.12903E+01   0.40664E+00
-0.29001E+01   0.76341E+00   0.47546E-01
-0.26822E+01   0.12792E+01   0.23652E+00
-0.85780E+00   0.15712E+01  -0.97772E+00
-0.68393E+00   0.16299E+01  -0.97261E+00
-0.17822E+01   0.46599E+00  -0.98745E+00
-0.12154E+01   0.13419E+01  -0.98189E+00
-0.37441E+00   0.17942E+01  -0.98593E+00
-0.19444E+01   0.30078E+00  -0.99947E+00
-0.15727E+01   0.94684E+00  -0.98641E+00
-0.19952E+01   0.22154E-01  -0.99999E+00
-0.89397E+00   0.17439E+01  -0.99919E+00
-0.14110E+01   0.27062E+00  -0.82623E+00
-0.42700E+00   0.19085E+01  -0.99902E+00
-0.14116E+01   0.13682E+01  -0.99941E+00
-0.17916E+01   0.81550E+00  -0.99950E+00
-0.11471E+00   0.19695E+01  -0.99963E+00
-0.98428E+00   0.11440E+01  -0.87123E+00
-0.10069E+01   0.15728E+00  -0.19480E+00
-0.71948E+00   0.14055E+01  -0.90705E+00
-0.10017E+01   0.21815E-01  -0.62959E-01
-0.16155E+01   0.52617E-01  -0.92347E+00
-0.16537E+01   0.27191E+00  -0.94603E+00
-0.13411E+01   0.50864E-01  -0.75309E+00
-0.12424E+01   0.52166E+00  -0.75774E+00
-0.12266E+01   0.98633E+00  -0.90470E+00
-0.18635E+01   0.79912E-01  -0.99087E+00
-0.11799E+01   0.19304E+00  -0.59410E+00
-0.11288E+01   0.33310E-01  -0.49184E+00
-0.94454E+00   0.89610E+00  -0.71608E+00
-0.14857E+01   0.65545E+00  -0.92656E+00
-0.10826E+01   0.63911E+00  -0.66947E+00
-0.10081E+01   0.44869E+00  -0.44285E+00
-0.10318E+01   0.49112E-01  -0.25457E+00
-0.10663E+01   0.25955E+00  -0.43046E+00
-0.91393E+00   0.49896E+00  -0.28429E+00
-0.93429E+00   0.39204E+00  -0.16200E+00
-0.40410E+00   0.15455E+01  -0.91539E+00
-0.84870E+00   0.76866E+00  -0.51870E+00
-0.97961E+00   0.20442E+00  -0.37772E-01
-0.27748E+00   0.17938E+01  -0.98276E+00
-0.69656E+00   0.11570E+01  -0.76033E+00
-0.22031E-01   0.19841E+01  -0.99988E+00
-0.97217E+00   0.49835E+00  -0.41997E+00
-0.24321E+00   0.12680E+01  -0.70533E+00
-0.99092E+00   0.22170E+00  -0.17490E+00
-0.89077E+00   0.91901E+00  -0.69383E+00
-0.64513E+00   0.14174E+01  -0.89666E+00
-0.99879E+00   0.58174E-01  -0.31016E-01
-0.77275E+00   0.66489E+00  -0.19614E+00
-0.15445E+00   0.98886E+00  -0.41099E-01
-0.89082E+00   0.45600E+00  -0.38538E-01
-0.21790E-01   0.10006E+01  -0.41216E-01
-0.51645E-01   0.15856E+01  -0.91050E+00
-0.24770E+00   0.15065E+01  -0.88091E+00
-0.49801E-01   0.13131E+01  -0.72762E+00
-0.42779E+00   0.10188E+01  -0.44601E+00
-0.68998E+00   0.85803E+00  -0.43803E+00
-0.78098E-01   0.18212E+01  -0.98418E+00
-0.17925E+00   0.10957E+01  -0.45643E+00
-0.32893E-01   0.11147E+01  -0.46594E+00
-0.68878E+00   0.72602E+00  -0.39076E-01
-0.51741E+00   0.11728E+01  -0.69591E+00
-0.51853E+00   0.87833E+00  -0.19886E+00
-0.40697E+00   0.91432E+00  -0.39985E-01
-0.48589E-01   0.10208E+01  -0.20830E+00
-0.24153E+00   0.99221E+00  -0.20476E+00
-0.98010E+00  -0.29062E+00  -0.20990E+00
-0.10138E+01  -0.16643E+00  -0.23245E+00
-0.40762E+00  -0.92687E+00  -0.15791E+00
-0.87044E+00  -0.52809E+00  -0.18947E+00
-0.10133E+01  -0.38303E-01  -0.16716E+00
-0.18499E+00  -0.98328E+00  -0.32485E-01
-0.65836E+00  -0.77066E+00  -0.16429E+00
-0.15803E-01  -0.99989E+00  -0.46999E-02
-0.90828E+00  -0.42031E+00  -0.40268E-01
-0.83206E+00  -0.82789E+00  -0.56333E+00
-0.98555E+00  -0.17507E+00  -0.44286E-01
-0.72056E+00  -0.69424E+00  -0.34204E-01
-0.44294E+00  -0.89710E+00  -0.31488E-01
-0.99989E+00  -0.31028E-01  -0.27154E-01
-0.11068E+01  -0.22139E+00  -0.49088E+00
-0.18037E+01  -0.74192E-01  -0.98084E+00
-0.10921E+01  -0.42120E-01  -0.42101E+00
-0.19354E+01  -0.79838E-01  -0.99802E+00
-0.44516E+00  -0.98017E+00  -0.38366E+00
-0.49882E+00  -0.92846E+00  -0.32408E+00
-0.85536E+00  -0.90727E+00  -0.65791E+00
-0.11119E+01  -0.55406E+00  -0.65256E+00
-0.98463E+00  -0.47978E+00  -0.42606E+00
-0.17878E+00  -0.99317E+00  -0.13483E+00
-0.12509E+01  -0.64170E+00  -0.80439E+00
-0.13344E+01  -0.70272E+00  -0.87069E+00
-0.12829E+01  -0.50171E-01  -0.69802E+00
-0.77087E+00  -0.74701E+00  -0.37614E+00
-0.13040E+01  -0.26459E+00  -0.74284E+00
-0.15559E+01  -0.62263E-01  -0.89660E+00
-0.17071E+01  -0.36357E+00  -0.96706E+00
-0.15363E+01  -0.32138E+00  -0.90261E+00
-0.10973E+01  -0.23556E+00   0.47919E+00
-0.10484E+01  -0.25055E+00   0.38693E+00
-0.17251E+01  -0.27588E+00   0.96747E+00
-0.12360E+01  -0.23851E+00   0.67129E+00
-0.10067E+01  -0.17068E+00   0.20428E+00
-0.18462E+01  -0.60004E-01   0.98825E+00
-0.14640E+01  -0.24384E+00   0.85671E+00
-0.19889E+01  -0.93477E-02   0.99994E+00
-0.11092E+01  -0.44702E-01   0.45617E+00
-0.14968E+01  -0.10205E+01   0.98210E+00
-0.10231E+01  -0.45354E-01   0.21833E+00
-0.13033E+01  -0.44603E-01   0.71806E+00
-0.15849E+01  -0.49931E-01   0.91015E+00
-0.10013E+01  -0.27200E-01   0.58146E-01
-0.10820E+01  -0.60966E+00   0.65222E+00
-0.35954E+00  -0.18103E+01   0.98802E+00
-0.10067E+01  -0.46726E+00   0.45566E+00
-0.12455E+00  -0.19743E+01   0.99976E+00
-0.18169E+01  -0.75483E+00   0.99947E+00
-0.17386E+01  -0.59559E+00   0.98675E+00
-0.14776E+01  -0.12909E+01   0.99928E+00
-0.12221E+01  -0.10525E+01   0.92202E+00
-0.12425E+01  -0.58512E+00   0.77929E+00
-0.19393E+01  -0.26388E+00   0.99908E+00
-0.10923E+01  -0.14789E+01   0.98688E+00
-0.96917E+00  -0.17157E+01   0.99956E+00
-0.93931E+00  -0.91562E+00   0.72547E+00
-0.14791E+01  -0.60046E+00   0.91492E+00
-0.99859E+00  -0.11080E+01   0.86113E+00
-0.70562E+00  -0.14286E+01   0.91359E+00
-0.49703E+00  -0.18881E+01   0.99887E+00
-0.75910E+00  -0.15917E+01   0.97163E+00
-0.43235E+00  -0.14581E+01   0.87771E+00
-0.26131E+00  -0.15918E+01   0.92211E+00
-0.94516E+00  -0.41566E+00   0.25297E+00
-0.68920E+00  -0.11360E+01   0.74119E+00
-0.67827E-01  -0.17944E+01   0.97891E+00
-0.99431E+00  -0.18707E+00   0.15287E+00
-0.86928E+00  -0.74260E+00   0.51579E+00
-0.99994E+00  -0.15803E-01   0.11103E-01
-0.64836E+00  -0.14011E+01   0.88989E+00
-0.71796E+00  -0.72157E+00   0.18837E+00
-0.31161E+00  -0.17542E+01   0.97587E+00
-0.88945E+00  -0.92318E+00   0.69599E+00
-0.97722E+00  -0.48250E+00   0.41427E+00
-0.60229E-01  -0.19409E+01   0.99831E+00
-0.26435E+00  -0.13216E+01   0.75803E+00
-0.41592E-01  -0.10111E+01   0.15432E+00
-0.59515E-01  -0.15432E+01   0.89016E+00
-0.41226E-01  -0.99939E+00   0.21771E-01
-0.91098E+00  -0.41374E+00   0.32553E-01
-0.89258E+00  -0.47955E+00   0.16225E+00
-0.72814E+00  -0.68648E+00   0.37900E-01
-0.48079E+00  -0.96482E+00   0.38715E+00
-0.53471E+00  -0.10974E+01   0.62666E+00
-0.98509E+00  -0.17732E+00   0.42844E-01
-0.46242E+00  -0.90143E+00   0.16146E+00
-0.46615E+00  -0.88520E+00   0.29496E-01
-0.49804E-01  -0.12736E+01   0.68826E+00
-0.75511E+00  -0.77923E+00   0.40364E+00
-0.22647E+00  -0.11161E+01   0.50838E+00
-0.43440E-01  -0.10855E+01   0.40664E+00
-0.20854E+00  -0.97917E+00   0.47546E-01
-0.21057E+00  -0.10066E+01   0.23652E+00
-0.47946E+00  -0.22334E+01   0.95874E+00
-0.50255E+00  -0.21028E+01   0.98679E+00
-0.46037E+00  -0.28788E+01   0.40257E+00
-0.47723E+00  -0.24731E+01   0.85496E+00
-0.34063E+00  -0.20091E+01   0.99929E+00
-0.96895E-01  -0.29812E+01   0.18490E+00
-0.45350E+00  -0.27228E+01   0.64954E+00
-0.14099E-01  -0.29998E+01   0.15803E-01
-0.97448E-01  -0.24180E+01   0.90754E+00
-0.15240E+01  -0.22352E+01   0.70888E+00
-0.96318E-01  -0.21728E+01   0.98459E+00
-0.92140E-01  -0.26923E+01   0.72014E+00
-0.91210E-01  -0.28952E+01   0.44272E+00
-0.55150E-01  -0.20303E+01   0.99952E+00
-0.10780E+01  -0.19133E+01   0.98058E+00
-0.20020E+01  -0.39761E+00   0.99916E+00
-0.85825E+00  -0.18491E+01   0.99926E+00
-0.20372E+01  -0.12851E+00   0.99915E+00
-0.11166E+01  -0.26878E+01   0.41352E+00
-0.93366E+00  -0.27254E+01   0.47328E+00
-0.17945E+01  -0.20541E+01   0.68598E+00
-0.15962E+01  -0.18534E+01   0.89503E+00
-0.10387E+01  -0.22057E+01   0.89896E+00
-0.40236E+00  -0.29569E+01   0.17716E+00
-0.19759E+01  -0.14594E+01   0.88976E+00
-0.21471E+01  -0.12128E+01   0.88481E+00
-0.14233E+01  -0.14601E+01   0.99924E+00
-0.10140E+01  -0.24979E+01   0.71813E+00
-0.16334E+01  -0.14721E+01   0.98003E+00
-0.18290E+01  -0.90340E+00   0.99920E+00
-0.21355E+01  -0.56216E+00   0.97806E+00
-0.19900E+01  -0.94905E+00   0.97881E+00
 0.22334E+01  -0.47946E+00   0.95874E+00
 0.21028E+01  -0.50255E+00   0.98679E+00
 0.28788E+01  -0.46037E+00   0.40257E+00
 0.24731E+01  -0.47723E+00   0.85496E+00
 0.20091E+01  -0.34063E+00   0.99929E+00
 0.29812E+01  -0.96895E-01   0.18490E+00
 0.27228E+01  -0.45350E+00   0.64954E+00
 0.29998E+01  -0.14099E-01   0.15803E-01
 0.24180E+01  -0.97448E-01   0.90754E+00
 0.22352E+01  -0.15240E+01   0.70888E+00
 0.21728E+01  -0.96318E-01   0.98459E+00
 0.26923E+01  -0.92140E-01   0.72014E+00
 0.28952E+01  -0.91210E-01   0.44272E+00
 0.20303E+01  -0.55150E-01   0.99952E+00
 0.19133E+01  -0.10780E+01   0.98058E+00
 0.39761E+00  -0.20020E+01   0.99916E+00
 0.18491E+01  -0.85825E+00   0.99926E+00
 0.12851E+00  -0.20372E+01   0.99915E+00
 0.26878E+01  -0.11166E+01   0.41352E+00
 0.27254E+01  -0.93366E+00   0.47328E+00
 0.20541E+01  -0.17945E+01   0.68598E+00
 0.18534E+01  -0.15962E+01   0.89503E+00
 0.22057E+01  -0.10387E+01   0.89896E+00
 0.29569E+01  -0.40236E+00   0.17716E+00
 0.14594E+01  -0.19759E+01   0.88976E+00
 0.12128E+01  -0.21471E+01   0.88481E+00
 0.14601E+01  -0.14233E+01   0.99924E+00
 0.24979E+01  -0.10140E+01   0.71813E+00
 0.14721E+01  -0.16334E+01   0.98003E+00
 0.90340E+00  -0.18290E+01   0.99920E+00
 0.56216E+00  -0.21355E+01   0.97806E+00
 0.94905E+00  -0.19900E+01   0.97881E+00
 0.50890E+00  -0.17162E+01   0.97772E+00
 0.28634E+00  -0.17442E+01   0.97261E+00
 0.16862E+01  -0.74157E+00   0.98745E+00
 0.93912E+00  -0.15479E+01   0.98189E+00
 0.69229E-01  -0.18315E+01   0.98593E+00
 0.19336E+01  -0.36378E+00   0.99947E+00
 0.13957E+01  -0.11924E+01   0.98641E+00
 0.19951E+01  -0.31531E-01   0.99999E+00
 0.82302E+00  -0.17785E+01   0.99919E+00
 0.10133E+01  -0.10184E+01   0.82623E+00
 0.34206E+00  -0.19256E+01   0.99902E+00
 0.13639E+01  -0.14156E+01   0.99941E+00
 0.17651E+01  -0.87151E+00   0.99950E+00
 0.61191E-01  -0.19719E+01   0.99963E+00
 0.29599E+00  -0.14798E+01   0.87123E+00
 0.41887E-01  -0.10183E+01   0.19480E+00
 0.60850E-01  -0.15778E+01   0.90705E+00
 0.41298E-01  -0.10011E+01   0.62959E-01
 0.14717E+01  -0.66839E+00   0.92347E+00
 0.14763E+01  -0.79318E+00   0.94603E+00
 0.97652E+00  -0.92065E+00   0.75309E+00
 0.60097E+00  -0.12060E+01   0.75774E+00
 0.68944E+00  -0.14149E+01   0.90470E+00
 0.18357E+01  -0.33043E+00   0.99087E+00
 0.54572E+00  -0.10638E+01   0.59410E+00
 0.52620E+00  -0.99923E+00   0.49184E+00
 0.50877E-01  -0.13010E+01   0.71608E+00
 0.11301E+01  -0.11661E+01   0.92656E+00
 0.25000E+00  -0.12321E+01   0.66947E+00
 0.44120E-01  -0.11025E+01   0.44285E+00
 0.21516E+00  -0.10103E+01   0.25457E+00
 0.22470E+00  -0.10741E+01   0.43046E+00
 0.52037E+00  -0.24240E+01   0.87771E+00
 0.55483E+00  -0.23216E+01   0.92211E+00
 0.46860E+00  -0.29302E+01   0.25297E+00
 0.50614E+00  -0.26229E+01   0.74119E+00
 0.36846E+00  -0.21733E+01   0.97891E+00
 0.97073E-01  -0.29867E+01   0.15287E+00
 0.46934E+00  -0.28179E+01   0.51579E+00
 0.14099E-01  -0.29999E+01   0.11103E-01
 0.98906E-01  -0.24542E+01   0.88989E+00
 0.16799E+01  -0.24639E+01   0.18837E+00
 0.98241E-01  -0.22162E+01   0.97587E+00
 0.92969E-01  -0.27165E+01   0.69599E+00
 0.91635E-01  -0.29087E+01   0.41427E+00
 0.55887E-01  -0.20574E+01   0.99831E+00
 0.13019E+01  -0.23107E+01   0.75803E+00
 0.29308E+01  -0.58207E+00   0.15432E+00
 0.10339E+01  -0.22274E+01   0.89016E+00
 0.29938E+01  -0.18886E+00   0.21771E-01
 0.11508E+01  -0.27699E+01   0.32553E-01
 0.96796E+00  -0.28256E+01   0.16225E+00
